Feature Vector,Label
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
   13.569768  ]
  [ 0.          0.          0.         ...  0.          0.
   46.031624  ]
  ...
  [ 0.          0.          8.0846615  ...  0.          0.
   41.266056  ]
  [ 0.          0.         15.905099   ...  0.          0.
   21.65471   ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.12466782
    0.        ]
  [ 0.          0.          8.033799   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         36.649464   ...  0.          0.
    0.        ]
  [ 0.         31.001123   32.790844   ...  8.1386      0.
    8.31907   ]
  [ 0.          8.518619    0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
   11.302415  ]
  [ 0.          0.         51.694714   ...  0.          0.
    5.5683646 ]
  [ 0.          0.         47.138107   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          8.083117   ...  0.          0.
    0.        ]
  [ 0.          0.          1.5186443  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.27163035 ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
   18.457949  ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  1.650498    0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 2.393068    0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
   10.019429  ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         13.123766   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    7.152869  ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]]",6
"[[[ 0.          0.          0.         ...  0.          3.2333748
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         14.923794   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.75277156
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         10.784296   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.         13.143905   ...  0.          0.
    0.        ]
  [ 0.          0.         18.615725   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         21.541033   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.         24.721727   ...  0.          0.
    0.        ]
  [ 0.          0.          3.0556092  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          9.129077   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          7.976474   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]]",5
"[[[ 0.         0.         0.        ...  0.        16.233746   0.       ]
  [ 1.4360859  0.         0.        ...  0.         0.        13.289292 ]
  [ 7.618657   0.        10.078924  ...  0.         0.         1.0571293]
  ...
  [ 0.         0.         0.677677  ...  0.         0.         8.869984 ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.        14.200877 ]]

 [[ 0.         0.         0.        ...  0.         0.         1.0664675]
  [ 0.         0.        58.06483   ... 16.841946   0.        10.99273  ]
  [ 0.         0.        77.0554    ...  0.         0.         0.       ]
  ...
  [ 0.         0.        58.4014    ...  0.         0.        21.247417 ]
  [ 0.         0.        25.62276   ...  0.         0.         0.       ]
  [ 0.         0.         1.8736539 ...  0.         0.         1.1468168]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.        80.79052   ...  0.         0.        12.191143 ]
  [ 0.         0.        11.181087  ...  0.         0.         0.       ]
  [ 0.         0.         9.58786   ...  0.         0.         0.       ]]

 ...

 [[ 0.         0.        46.335777  ...  0.         3.2452652  0.       ]
  [ 0.         0.        15.976156  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        14.111794  ...  0.         0.         0.       ]
  [ 0.         0.        27.31545   ...  0.         0.         0.       ]]

 [[ 0.         0.         5.2764783 ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         8.183862  ...  0.         0.         0.       ]
  ...
  [ 0.         0.         1.9273059 ...  0.         0.         0.       ]
  [ 0.         0.        29.34152   ...  0.         0.         0.       ]
  [ 0.         0.        37.101242  ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        10.007165  ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.6012954 ...  0.         0.         0.       ]
  [ 0.         0.        10.61555   ...  0.         0.         0.       ]
  [ 0.         0.        16.28717   ...  0.         9.916493   0.       ]]]",6
"[[[ 0.         0.         0.        ...  0.         1.5265334  0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         1.3540573  0.       ]]

 [[ 0.         0.         0.        ...  0.         8.754278   1.3186283]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         7.1778326 ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ... 20.453823   0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 ...

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         3.520829   0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.        10.699909   0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         4.1607633 ...  0.         0.         0.       ]
  [ 0.         0.         2.1943543 ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         1.8057401  0.       ]
  [ 0.         0.         0.        ...  0.         7.8463845  0.       ]]

 [[ 0.         0.         0.        ...  0.         3.3456242  0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]]",4
"[[[ 0.         0.         0.        ...  0.         0.         5.582597 ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         1.5572848 ...  0.         0.         2.243088 ]
  [ 0.         0.         0.        ...  0.         0.         9.622168 ]
  [ 0.         0.         0.        ...  0.         2.9801946  0.       ]]

 [[ 0.         0.         0.        ...  0.         0.        11.11575  ]
  [ 0.         0.         3.898573  ...  0.         0.         1.2005775]
  [ 0.         0.        72.21151   ...  0.         0.         0.       ]
  ...
  [ 0.         0.        60.80656   ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.        10.354251 ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.        10.17661  ]
  [ 0.         0.        20.60435   ...  0.         0.         0.       ]
  [11.365499   0.        66.7109    ...  0.         0.         0.       ]
  ...
  [ 1.3395932  0.        62.772964  ...  5.262189   0.         0.       ]
  [ 0.         0.        12.028091  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         9.71864  ]]

 ...

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 2.286828   0.         0.        ...  0.         0.         0.       ]
  [34.187397   0.         0.5506652 ...  0.         0.         0.       ]
  ...
  [ 3.7933228  0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.        15.684152  ...  0.         0.         0.       ]
  [ 0.         0.        15.797295  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]]",1
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ... 14.89732     0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         35.35432    ... 54.02322     0.
   44.3774    ]
  ...
  [ 0.          0.          0.         ... 15.451462    0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          3.386339
    0.        ]
  [ 0.          0.         11.6368885  ...  0.          2.6628797
    0.        ]
  [ 0.          0.         32.71115    ... 47.960545    0.
   11.703555  ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         11.1603565  ...  0.          0.
    0.        ]
  [ 0.          0.          5.334795   ... 30.496548    0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         13.968525   ...  0.          0.
    0.        ]
  [ 0.          0.          0.55415624 ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          3.2539353  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]]",3
"[[[  0.           0.          17.630384   ...   0.           0.
     3.1478055 ]
  [  0.           0.           1.9183226  ...   0.           0.
     4.4905815 ]
  [  0.           0.          21.790602   ...   0.           0.
     0.        ]
  ...
  [  0.           0.          59.985584   ...   0.           0.95578307
     0.        ]
  [  0.           0.           7.4085393  ...   0.           8.3778515
     0.        ]
  [  0.           0.           0.         ...   0.           5.7727385
     0.        ]]

 [[  0.           0.           2.9594877  ...   0.           0.
     1.2206401 ]
  [  0.           0.          23.073915   ...   0.           0.
     0.        ]
  [  0.           0.          36.605274   ...   0.           0.
     0.        ]
  ...
  [  0.           0.          86.54936    ...   0.           3.049897
     0.        ]
  [  0.           0.          68.7414     ...   0.          26.257172
     6.118214  ]
  [  0.           0.           0.         ...   0.           0.
     0.6146145 ]]

 [[  0.           0.          20.301823   ...   0.           0.
     0.        ]
  [  0.           0.          25.465616   ...   0.           0.
     0.        ]
  [  0.           0.          31.893362   ...   0.           0.
     0.        ]
  ...
  [  0.           0.         132.2135     ...   0.           0.
     0.        ]
  [ 33.23167      0.         132.75418    ...   0.          15.1116495
     0.        ]
  [ 37.37828      0.          84.81778    ...   0.           0.
     0.        ]]

 ...

 [[  0.           0.           0.         ...   0.          16.303656
     0.        ]
  [  0.           0.          17.324425   ...   0.           3.390207
     0.        ]
  [  0.           0.          12.39226    ...   0.           0.
     0.        ]
  ...
  [ 24.550013     0.          22.492085   ...   0.           0.
     0.        ]
  [  7.816495     0.          36.44242    ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           1.0733874  ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]]",8
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.18985623
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          7.734691   12.584842   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         12.11294    ... 42.691383    0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          5.24262    17.636532   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         19.648306   ... 45.845665    0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]]",5
"[[[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ... 30.231674   0.         0.       ]
  [ 0.         0.        12.283106  ... 30.017275   0.         0.       ]
  ...
  [ 0.         0.        13.095407  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ... 19.157717   0.         0.       ]
  [ 0.         0.         0.        ... 15.248749   0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 ...

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         2.8885772  0.       ]]

 [[ 0.         0.         0.        ...  0.         0.9215388  0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         6.8712487 ...  0.         0.         0.       ]
  [ 0.         0.         2.1602325 ...  0.         0.         0.       ]]]",4
"[[[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.          15.164404   ...   0.           0.
     0.        ]
  [  0.           0.          80.43291    ...  15.675915     0.
     0.        ]
  ...
  [  0.           0.         105.54982    ...  13.0140705    0.
     0.        ]
  [  0.           0.          49.521164   ...  13.25079      0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.          17.829693   ...   0.           0.
     0.        ]
  [  0.           0.         112.77582    ...  11.662566     0.
     0.        ]
  ...
  [ 35.5829       0.         135.02393    ...  73.19745      0.
     0.        ]
  [ 56.31431      0.          66.00946    ...  59.18558      0.58007157
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.          34.404892   ...   0.           0.
     0.        ]
  [  0.           0.         106.771965   ...   0.           0.
     0.        ]
  ...
  [  0.           0.          47.118866   ...  10.501432     0.
     0.        ]
  [ 29.117802     0.          17.001942   ...  15.374657     0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 ...

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           2.7035873  ...   0.           0.
     0.        ]
  [  0.           0.          22.865578   ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           5.5303173  ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           1.5828016  ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]]",6
"[[[ 0.          0.          0.         ... 10.405018    2.5640383
   18.511406  ]
  [ 0.          0.          0.         ...  6.6556487   0.
   34.880676  ]
  [ 0.          0.          0.         ...  8.423424    0.
   24.923801  ]
  ...
  [ 0.          0.         29.714891   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 8.43406     0.          0.         ... 14.488936    2.604904
    0.        ]
  [ 4.012311    0.          4.687003   ... 19.402302    0.
    0.        ]
  [ 0.          0.         41.676483   ... 11.676727    0.
    0.        ]
  ...
  [ 0.          0.          0.9647934  ...  0.          0.
    0.        ]
  [ 0.          0.          3.1047835  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          4.965108
    0.        ]]

 [[ 0.         10.061536    0.         ...  0.          0.
    0.        ]
  [ 6.65329     0.         11.109167   ... 21.037516    0.
    0.        ]
  [ 0.          0.          5.417495   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         11.758343   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [14.846696    0.         18.265993   ...  0.          0.
    0.        ]
  [11.098201    0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.35280004  0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [17.38591     0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         49.04868    ...  0.          0.
    0.        ]
  [ 0.          0.         34.466213   ...  8.75146     0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          3.8014998  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.         11.455899
    0.        ]]]",0
"[[[ 0.          0.          0.         ...  0.          0.
   17.426283  ]
  [ 0.          0.          0.         ...  0.          0.
    4.3094306 ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
   13.283447  ]
  [ 0.          0.          0.         ...  0.          0.
   34.269176  ]
  [ 0.          0.          0.         ...  0.         12.642423
   30.141224  ]]

 [[ 0.          0.          0.         ...  0.          0.
   23.798378  ]
  [ 0.          0.          0.3722785  ...  2.710439    0.
   12.139773  ]
  [ 0.          0.         12.007019   ...  0.          0.
    4.1891503 ]
  ...
  [ 0.          0.         12.727592   ...  0.          0.
   19.592178  ]
  [ 0.          0.         16.106611   ...  0.75528735  0.
   47.33833   ]
  [ 0.          7.507258    0.         ...  0.         10.638609
   42.616882  ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         17.118155   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         17.211308   ...  0.          0.
    0.        ]
  [ 0.          0.          5.544832   ...  8.326082    0.
    0.        ]
  [ 0.          0.          3.7133937  ...  0.         19.044352
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          2.924212
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    5.0031905 ]]

 [[ 0.          0.          0.         ...  0.          3.1410682
    2.207396  ]
  [ 0.          0.          0.         ...  0.         12.9403305
    0.        ]
  [ 0.          0.          0.         ...  0.         15.389114
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    2.2359738 ]]]",4
